TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,ORDINAL_POSITION
PUBLIC,PARTNER_JANAM_KUNDLI2,M1_DEVICE_LOST,FLOAT,123
PUBLIC,PARTNER_JANAM_KUNDLI2,M2_DEVICE_LOST,FLOAT,124
PUBLIC,PARTNER_JANAM_KUNDLI2,M3_DEVICE_LOST,FLOAT,125
PUBLIC,PARTNER_JANAM_KUNDLI2,M0_DEVICE_PERCENTAGE,FLOAT,134
PUBLIC,PARTNER_JANAM_KUNDLI2,M1_DEVICE_PERCENTAGE,FLOAT,135
PUBLIC,PARTNER_JANAM_KUNDLI2,M2_DEVICE_PERCENTAGE,FLOAT,136
PUBLIC,PARTNER_JANAM_KUNDLI2,M3_DEVICE_PERCENTAGE,FLOAT,137
PUBLIC,PARTNER_MAIL_SENT_DATA,ROUTER_AT_MAIL,NUMBER,6
PUBLIC,PARTNER_MANAGEMENT_FRAMEWORK,ROUTER_RECOVERY,FLOAT,24
PUBLIC,PAYG_MIGRATION_AUDIT,DEVICE_ID,TEXT,8
PUBLIC,PHYSICAL_AUDIT_MARCH24,DEVICE_ID,TEXT,1
PUBLIC,PHYSICAL_AUDIT_MARCH24,MACID,TEXT,2
PUBLIC,PHYSICAL_AUDIT_MARCH24,SERIAL_NO,TEXT,3
PUBLIC,PHYSICAL_AUDIT_MARCH24,DEVICE_TYPE,TEXT,12
PUBLIC,PICKUP_TICKETS_FOR_RA_PICKUP,DEVICE_ID,TEXT,8
PUBLIC,PICKUP_TICKETS_FOR_RA_PICKUP_LAST_15_DAYS,DEVICE_ID,TEXT,8
PUBLIC,PICKUP_TICKETS_FOR_RA_PICKUP_V2,DEVICE_ID,TEXT,12
PUBLIC,PING_FIRST_SEEN,DEVICEID,TEXT,2
PUBLIC,POWER_BI_CUSTOMER_AND_DEVICES,LIVE_R25_DEVICES,NUMBER,4
PUBLIC,POWER_BI_CUSTOMER_AND_DEVICES,PAYING_DEVICES,NUMBER,6
PUBLIC,POWER_BI_CUSTOMER_AND_DEVICES,ACTIVE_R15_DEVICES,NUMBER,8
PUBLIC,PROFILE_LEAD_MODEL,ROUTER_NAS_ID,TEXT,60
PUBLIC,PROFILE_LEAD_MODEL,DEVICE_ID,TEXT,61
PUBLIC,PROFILE_LEAD_MODEL_CSP_TEST,ROUTER_NAS_ID,TEXT,46
PUBLIC,PROFILE_LEAD_MODEL_CSP_TEST,DEVICE_ID,TEXT,84
PUBLIC,PROFILE_LEAD_MODEL_OLD,ROUTER_NAS_ID,TEXT,60
PUBLIC,PROFILE_LEAD_MODEL_OLD,DEVICE_ID,TEXT,61
PUBLIC,PROFILE_LEAD_MODEL_PRE_MIGRATION,ROUTER_NAS_ID,TEXT,62
PUBLIC,PROFILE_LEAD_MODEL_PRE_MIGRATION,DEVICE_ID,TEXT,63
PUBLIC,PROFILE_LEAD_MODEL_TEST,ROUTER_NAS_ID,TEXT,60
PUBLIC,PROFILE_LEAD_MODEL_TEST,DEVICE_ID,TEXT,61
PUBLIC,PYROPS_GRN_RAW,SERIALNO,TEXT,37
PUBLIC,PYROPS_GRN_RAW,ITEMSERIALNO,TEXT,46
PUBLIC,PYROPS_GRN_RAW,DEVICEMAC,TEXT,68
PUBLIC,PYROPS_IMEI_SERIAL_INVENTORY,SERIALNO,TEXT,20
PUBLIC,PYROPS_INBOUND_DATA__INWARD,SERIALNO,TEXT,37
PUBLIC,PYROPS_INBOUND_DATA__INWARD,ITEMSERIALNO,TEXT,46
PUBLIC,PYROPS_INBOUND_DATA__INWARD,DEVICEMAC,TEXT,68
PUBLIC,PYROPS_INBOUND_DATA__SALES_RETURN,SERIALNO,TEXT,37
PUBLIC,PYROPS_INBOUND_DATA__SALES_RETURN,ITEMSERIALNO,TEXT,46
PUBLIC,PYROPS_INBOUND_DATA__SALES_RETURN,DEVICEMAC,TEXT,68
PUBLIC,PYROPS_INBOUND_DATA__TRANSFER_RECEIPT,SERIALNO,TEXT,37
PUBLIC,PYROPS_INBOUND_DATA__TRANSFER_RECEIPT,ITEMSERIALNO,TEXT,46
PUBLIC,PYROPS_INBOUND_DATA__TRANSFER_RECEIPT,DEVICEMAC,TEXT,68
PUBLIC,PYROPS_PUTAWAY_DETAIL,SERIALNO,TEXT,24
PUBLIC,PYROPS_SALE_DETAIL,SERIALNO,TEXT,37
PUBLIC,PYROPS_SALE_DETAIL,DEVICEMAC,TEXT,90
PUBLIC,PYROPS_SALE_DETAIL__PURCHASE_RETURN,SERIALNO,TEXT,37
PUBLIC,PYROPS_SALE_DETAIL__PURCHASE_RETURN,DEVICEMAC,TEXT,90
PUBLIC,PYROPS_SALE_DETAIL__TRANSFER,SERIALNO,TEXT,37
PUBLIC,PYROPS_SALE_DETAIL__TRANSFER,DEVICEMAC,TEXT,90
PUBLIC,PYROPS_WIOM_SALE_RETURN_REPORT,DEVICE_ID,TEXT,43
PUBLIC,PYROPS_WIOM_SALE_RETURN_REPORT,DEVICE_MAC,TEXT,44
PUBLIC,PYROPS_WIOM_SALE_RETURN_REPORT,DEVICE_SERIAL,TEXT,45
PUBLIC,PYROPS_WIOM_SALE_RETURN_REPORT_DUMP,SERIALNO,TEXT,43
PUBLIC,PYROPS_WIOM_SALE_RETURN_REPORT_DUMP,DEVICEMAC,TEXT,44
PUBLIC,PYROPS_WIOM_SALE_RETURN_REPORT_DUMP,DEVICESERIAL,TEXT,45
PUBLIC,R10_15_CALLING_TO_CHURN_CUSTOMER,DEVICE_ID,TEXT,2
PUBLIC,RATING_BONUS_TXNS,DEVICE_ID,TEXT,6
PUBLIC,RATING_BONUS_TXNS,ROUTER_NAS,TEXT,7
PUBLIC,RA_DATA_SENT_OLD_SYSTEM,DEVICE_ID,TEXT,2
PUBLIC,RA_PICKUP_TICKETS,DEVICE_ID,TEXT,11
PUBLIC,RENEWALS_MODEL,ROUTER_NAS_ID,NUMBER,5
PUBLIC,RENEWALS_MODEL,DEVICE_ID,TEXT,6
PUBLIC,RENEWALS_MODEL,DEVICE_LIMIT,NUMBER,15
PUBLIC,RENEWALS_MODEL_PRE_MIGRATION,ROUTER_NAS_ID,NUMBER,5
PUBLIC,RENEWALS_MODEL_PRE_MIGRATION,DEVICE_ID,TEXT,6
PUBLIC,RENEWALS_MODEL_PRE_MIGRATION,DEVICE_LIMIT,NUMBER,15
PUBLIC,RENEWAL_2_DUMMY,DEVICE_LIMIT,NUMBER,13
PUBLIC,RENEWAL_HEALTH_DASHBOARD_DAILY,SIGNAL,TEXT,19
PUBLIC,RENEWAL_HEALTH_DASHBOARD_V3,SIGNAL,TEXT,16
PUBLIC,RETIRED_DEVICES,DEVICE_ID,TEXT,2
PUBLIC,RETURNED_DEVICE_ACKNOWLEDGMENT_MAIL_DATA,DEVICES,NUMBER,4
PUBLIC,RETURNED_DEVICE_ACKNOWLEDGMENT_MAIL_DATA,DEVICE_LIST,TEXT,5
PUBLIC,ROCE_FUNCTIONAL_REPORTS_DF,DEVICE_ID,TEXT,2
PUBLIC,ROUTER_DETAILS,device_id,TEXT,1
PUBLIC,ROUTER_DETAILS,nas_id,TEXT,2
PUBLIC,ROUTER_DETAILS,customer_id,TEXT,3
PUBLIC,ROUTER_DETAILS,partner_id,TEXT,4
PUBLIC,ROUTER_DETAILS,location,TEXT,5
PUBLIC,ROUTER_DETAILS,ping_in_24hrs,NUMBER,6
PUBLIC,ROUTER_DETAILS,tx_power,FLOAT,7
PUBLIC,ROUTER_DETAILS,rx_power,FLOAT,8
PUBLIC,ROUTER_DETAILS,is_customer_active,NUMBER,9
PUBLIC,ROUTER_DETAILS,is_plan_active,NUMBER,10
PUBLIC,ROUTER_DETAILS,deleted,NUMBER,11
PUBLIC,ROUTER_DETAILS,added_time,TIMESTAMP_NTZ,12
PUBLIC,ROUTER_DETAILS,modified_time,TIMESTAMP_NTZ,13
PUBLIC,ROUTER_DETAILS_AUDIT,audit_id,NUMBER,1
PUBLIC,ROUTER_DETAILS_AUDIT,device_id,TEXT,2
PUBLIC,ROUTER_DETAILS_AUDIT,nas_id,TEXT,4
PUBLIC,ROUTER_DETAILS_AUDIT,customer_id,TEXT,5
PUBLIC,ROUTER_DETAILS_AUDIT,partner_id,TEXT,6
PUBLIC,ROUTER_DETAILS_AUDIT,location,TEXT,7
PUBLIC,ROUTER_DETAILS_AUDIT,ping_in_24hrs,NUMBER,8
PUBLIC,ROUTER_DETAILS_AUDIT,tx_power,FLOAT,9
PUBLIC,ROUTER_DETAILS_AUDIT,rx_power,FLOAT,10
PUBLIC,ROUTER_DETAILS_AUDIT,is_customer_active,NUMBER,11
PUBLIC,ROUTER_DETAILS_AUDIT,is_plan_active,NUMBER,12
PUBLIC,ROUTER_DETAILS_AUDIT,deleted,NUMBER,13
PUBLIC,ROUTER_DETAILS_AUDIT,change_type,TEXT,14
PUBLIC,ROUTER_DETAILS_AUDIT,change_time,TIMESTAMP_NTZ,15
PUBLIC,ROUTER_DETAILS_AUDIT_BACKUP,audit_id,NUMBER,1
PUBLIC,ROUTER_DETAILS_AUDIT_BACKUP,device_id,TEXT,2
PUBLIC,ROUTER_DETAILS_AUDIT_BACKUP,shard,TEXT,3
PUBLIC,ROUTER_DETAILS_AUDIT_BACKUP,nas_id,TEXT,4
PUBLIC,ROUTER_DETAILS_AUDIT_BACKUP,customer_id,TEXT,5
PUBLIC,ROUTER_DETAILS_AUDIT_BACKUP,partner_id,TEXT,6
PUBLIC,ROUTER_DETAILS_AUDIT_BACKUP,location,TEXT,7
PUBLIC,ROUTER_DETAILS_AUDIT_BACKUP,ping_in_24hrs,NUMBER,8
PUBLIC,ROUTER_DETAILS_AUDIT_BACKUP,tx_power,FLOAT,9
PUBLIC,ROUTER_DETAILS_AUDIT_BACKUP,rx_power,FLOAT,10
PUBLIC,ROUTER_DETAILS_AUDIT_BACKUP,is_customer_active,NUMBER,11
PUBLIC,ROUTER_DETAILS_AUDIT_BACKUP,is_plan_active,NUMBER,12
PUBLIC,ROUTER_DETAILS_AUDIT_BACKUP,deleted,NUMBER,13
PUBLIC,ROUTER_DETAILS_AUDIT_BACKUP,change_type,TEXT,14
PUBLIC,ROUTER_DETAILS_AUDIT_BACKUP,change_time,TIMESTAMP_NTZ,15
PUBLIC,ROUTER_DETAILS_AUDIT_CLONE,audit_id,NUMBER,1
PUBLIC,ROUTER_DETAILS_AUDIT_CLONE,device_id,TEXT,2
PUBLIC,ROUTER_DETAILS_AUDIT_CLONE,shard,TEXT,3
PUBLIC,ROUTER_DETAILS_AUDIT_CLONE,nas_id,TEXT,4
PUBLIC,ROUTER_DETAILS_AUDIT_CLONE,customer_id,TEXT,5
PUBLIC,ROUTER_DETAILS_AUDIT_CLONE,partner_id,TEXT,6
PUBLIC,ROUTER_DETAILS_AUDIT_CLONE,location,TEXT,7
PUBLIC,ROUTER_DETAILS_AUDIT_CLONE,ping_in_24hrs,NUMBER,8
PUBLIC,ROUTER_DETAILS_AUDIT_CLONE,tx_power,FLOAT,9
PUBLIC,ROUTER_DETAILS_AUDIT_CLONE,rx_power,FLOAT,10
PUBLIC,ROUTER_DETAILS_AUDIT_CLONE,is_customer_active,NUMBER,11
PUBLIC,ROUTER_DETAILS_AUDIT_CLONE,is_plan_active,NUMBER,12
PUBLIC,ROUTER_DETAILS_AUDIT_CLONE,deleted,NUMBER,13
PUBLIC,ROUTER_DETAILS_AUDIT_CLONE,change_type,TEXT,14
PUBLIC,ROUTER_DETAILS_AUDIT_CLONE,change_time,TIMESTAMP_NTZ,15
PUBLIC,ROUTER_DETAILS_AUDIT_PRE_MIGRATION,audit_id,NUMBER,1
PUBLIC,ROUTER_DETAILS_AUDIT_PRE_MIGRATION,device_id,TEXT,2
PUBLIC,ROUTER_DETAILS_AUDIT_PRE_MIGRATION,shard,TEXT,3
PUBLIC,ROUTER_DETAILS_AUDIT_PRE_MIGRATION,nas_id,TEXT,4
PUBLIC,ROUTER_DETAILS_AUDIT_PRE_MIGRATION,customer_id,TEXT,5
PUBLIC,ROUTER_DETAILS_AUDIT_PRE_MIGRATION,partner_id,TEXT,6
PUBLIC,ROUTER_DETAILS_AUDIT_PRE_MIGRATION,location,TEXT,7
PUBLIC,ROUTER_DETAILS_AUDIT_PRE_MIGRATION,ping_in_24hrs,NUMBER,8
PUBLIC,ROUTER_DETAILS_AUDIT_PRE_MIGRATION,tx_power,FLOAT,9
PUBLIC,ROUTER_DETAILS_AUDIT_PRE_MIGRATION,rx_power,FLOAT,10
PUBLIC,ROUTER_DETAILS_AUDIT_PRE_MIGRATION,is_customer_active,NUMBER,11
PUBLIC,ROUTER_DETAILS_AUDIT_PRE_MIGRATION,is_plan_active,NUMBER,12
PUBLIC,ROUTER_DETAILS_AUDIT_PRE_MIGRATION,deleted,NUMBER,13
PUBLIC,ROUTER_DETAILS_AUDIT_PRE_MIGRATION,change_type,TEXT,14
PUBLIC,ROUTER_DETAILS_AUDIT_PRE_MIGRATION,change_time,TIMESTAMP_NTZ,15
PUBLIC,ROUTER_DETAILS_CLONE,device_id,TEXT,1
PUBLIC,ROUTER_DETAILS_CLONE,shard,TEXT,2
PUBLIC,ROUTER_DETAILS_CLONE,nas_id,TEXT,3
PUBLIC,ROUTER_DETAILS_CLONE,customer_id,TEXT,4
PUBLIC,ROUTER_DETAILS_CLONE,partner_id,TEXT,5
PUBLIC,ROUTER_DETAILS_CLONE,location,TEXT,6
PUBLIC,ROUTER_DETAILS_CLONE,ping_in_24hrs,NUMBER,7
PUBLIC,ROUTER_DETAILS_CLONE,tx_power,FLOAT,8
PUBLIC,ROUTER_DETAILS_CLONE,rx_power,FLOAT,9
PUBLIC,ROUTER_DETAILS_CLONE,is_customer_active,NUMBER,10
PUBLIC,ROUTER_DETAILS_CLONE,is_plan_active,NUMBER,11
PUBLIC,ROUTER_DETAILS_CLONE,deleted,NUMBER,12
PUBLIC,ROUTER_DETAILS_CLONE,added_time,TIMESTAMP_NTZ,13
PUBLIC,ROUTER_DETAILS_CLONE,modified_time,TIMESTAMP_NTZ,14
PUBLIC,ROUTER_DETAILS_PRE_MIGRATION,device_id,TEXT,1
PUBLIC,ROUTER_DETAILS_PRE_MIGRATION,shard,TEXT,2
PUBLIC,ROUTER_DETAILS_PRE_MIGRATION,nas_id,TEXT,3
PUBLIC,ROUTER_DETAILS_PRE_MIGRATION,customer_id,TEXT,4
PUBLIC,ROUTER_DETAILS_PRE_MIGRATION,partner_id,TEXT,5
PUBLIC,ROUTER_DETAILS_PRE_MIGRATION,location,TEXT,6
PUBLIC,ROUTER_DETAILS_PRE_MIGRATION,ping_in_24hrs,NUMBER,7
PUBLIC,ROUTER_DETAILS_PRE_MIGRATION,tx_power,FLOAT,8
PUBLIC,ROUTER_DETAILS_PRE_MIGRATION,rx_power,FLOAT,9
PUBLIC,ROUTER_DETAILS_PRE_MIGRATION,is_customer_active,NUMBER,10
PUBLIC,ROUTER_DETAILS_PRE_MIGRATION,is_plan_active,NUMBER,11
PUBLIC,ROUTER_DETAILS_PRE_MIGRATION,deleted,NUMBER,12
PUBLIC,ROUTER_DETAILS_PRE_MIGRATION,added_time,TIMESTAMP_NTZ,13
PUBLIC,ROUTER_DETAILS_PRE_MIGRATION,modified_time,TIMESTAMP_NTZ,14
PUBLIC,ROUTER_LOGS,table,TEXT,1
PUBLIC,ROUTER_LOGS,TASK_ID,TEXT,2
PUBLIC,ROUTER_LOGS,DATASOURCE_ID,TEXT,3
PUBLIC,ROUTER_LOGS,KEY,TEXT,4
PUBLIC,ROUTER_LOGS,ADDED_TIME,TIMESTAMP_NTZ,5
PUBLIC,ROUTER_LOGS,MOBILE,TEXT,6
PUBLIC,ROUTER_LOGS,SOURCE_FLAG,TEXT,7
PUBLIC,ROUTER_LOGS,ACCOUNT_ID,TEXT,8
PUBLIC,ROUTER_LOGS,EVENT_NAME,TEXT,9
PUBLIC,ROUTER_LOGS,DATA,TEXT,10
PUBLIC,RR_CALLS_DATA_DUMP,DEVICE_ID,TEXT,5
PUBLIC,RR_CALLS_DATA_DUMP,DEVICE_LATITUDE,TEXT,20
PUBLIC,RR_CALLS_DATA_DUMP,DEVICE_LONGITUDE,TEXT,21
PUBLIC,RR_VISITS_DATA_DUMP,DEVICE_ID,TEXT,5
PUBLIC,RR_VISITS_DATA_DUMP,DEVICE_LATITUDE,TEXT,18
PUBLIC,RR_VISITS_DATA_DUMP,DEVICE_LONGITUDE,TEXT,19
PUBLIC,S3_DAILY_USAGE_L1,ROUTERMAC,TEXT,3
PUBLIC,S3_DATA_USAGE,MAC,TEXT,5
PUBLIC,S3_DATA_USAGE,ROUTERMAC,TEXT,6
PUBLIC,S3_DATA_USAGE_1__DEDUP,MAC,TEXT,5
PUBLIC,S3_DATA_USAGE_1__DEDUP,ROUTERMAC,TEXT,6
PUBLIC,S3_DATA_USAGE_RAW,MAC,TEXT,5
PUBLIC,S3_DATA_USAGE_RAW,ROUTER_MAC,TEXT,7
PUBLIC,S3_HOURLY_USAGE_PRORATED,ROUTER_MAC,TEXT,5
PUBLIC,SERVICE_TICKET_MODEL,ROUTER_NAS_ID,TEXT,18
PUBLIC,SERVICE_TICKET_MODEL,DEVICE_ID,TEXT,19
PUBLIC,SERVICE_TICKET_MODEL_PRE_MIGRATION,ROUTER_NAS_ID,TEXT,19
PUBLIC,SERVICE_TICKET_MODEL_PRE_MIGRATION,DEVICE_ID,TEXT,20
PUBLIC,SERVICE_TICKET_MODEL_RCA_11_MAY,ROUTER_NAS_ID,TEXT,18
PUBLIC,SERVICE_TICKET_MODEL_RCA_11_MAY,DEVICE_ID,TEXT,19
PUBLIC,STG_CUSTOMER_BASE,ROUTER_NAS_ID,NUMBER,1
PUBLIC,STG_CUSTOMER_BASE,DEVICE_ID,TEXT,17
PUBLIC,STG_INVENTORY_MODEL_CUSTOMER_INSTALLS,DEVICE_ID,TEXT,1
PUBLIC,STG_INVENTORY_MODEL_DEVICES,DEVICE_ID,TEXT,1
PUBLIC,STG_INVENTORY_MODEL_DEVICES,SERIAL,TEXT,3
PUBLIC,STG_INVENTORY_MODEL_DEVICE_AUDIT,DEVICE_ID,TEXT,2
PUBLIC,STG_INVENTORY_MODEL_PYROPS_GRN,DEVICE_ID,TEXT,1
PUBLIC,STG_INVENTORY_MODEL_PYROPS_GRN,DEVICE_TYPE,TEXT,8
PUBLIC,STREAM_SUMMARY_TEMP_01C61D5F_B8C3_44E5_9277_877154C639AE,DEVICE_ID,TEXT,24
PUBLIC,SUPPLY_MODEL,ROUTER_UTILIZATION_SEGMENT,TEXT,82
PUBLIC,SUPPLY_MODEL_PRE_MIGRATION,ROUTER_UTILIZATION_SEGMENT,TEXT,83
PUBLIC,TASKVANILLA,DEVICE_ID,TEXT,20
PUBLIC,TASKVANILLA,DEVICEID,TEXT,93
PUBLIC,TASKVANILLA,DEVICE_PHOTO,TEXT,103
PUBLIC,TASKVANILLA,OPTICALPOWER,TEXT,125
PUBLIC,TASKVANILLA,ROUTER_MAC,TEXT,172
PUBLIC,TASKVANILLA,OPTICAL_POWER_SOURCE,TEXT,174
PUBLIC,TASKVANILLA_AUDIT,DEVICE_ID,TEXT,20
PUBLIC,TASKVANILLA_AUDIT,DEVICEID,TEXT,93
PUBLIC,TASKVANILLA_AUDIT,DEVICE_PHOTO,TEXT,103
PUBLIC,TASKVANILLA_AUDIT,OPTICALPOWER,TEXT,125
PUBLIC,TASKVANILLA_AUDIT,ROUTER_MAC,TEXT,176
PUBLIC,TASKVANILLA_AUDIT,OPTICAL_POWER_SOURCE,TEXT,178
PUBLIC,TASKVANILLA_AUDIT_HISTORY_BEFORE_2024_02_01,DEVICE_ID,TEXT,20
PUBLIC,TASKVANILLA_AUDIT_HISTORY_BEFORE_2024_02_01,DEVICEID,TEXT,93
PUBLIC,TASKVANILLA_AUDIT_HISTORY_BEFORE_2024_02_01,DEVICE_PHOTO,TEXT,103
PUBLIC,TASKVANILLA_AUDIT_HISTORY_BEFORE_2024_02_01,OPTICALPOWER,TEXT,125
PUBLIC,TASK_LOGS_FIX_DE,VALUE_DEVICE_ID,TEXT,16
PUBLIC,TASK_LOGS_FIX_DE,VALUE_RX_POWER,FLOAT,17
PUBLIC,TASK_LOGS_FIX_DE,VALUE_TX_POWER,FLOAT,18
PUBLIC,TEMP_DEVICES,DEVICE_ID,TEXT,1
PUBLIC,TEMP_DEVICES2,DEVICE_ID,TEXT,1
PUBLIC,TEMP_T_WG_CUSTOMER,DEVICE_ID,TEXT,7
PUBLIC,TEST_DYNAMO_BOOKINGVANILLA_AUDIT_DE,DEVICE_ID,TEXT,40
PUBLIC,TEST_DYNAMO_BOOKINGVANILLA_AUDIT_DE,DEVICE,TEXT,130
PUBLIC,TEST_DYNAMO_BOOKINGVANILLA_AUDIT_DE,ROUTERMAC,TEXT,132
PUBLIC,TEST_DYNAMO_BOOKINGVANILLA_AUDIT_DE,DEVICEID,TEXT,133
PUBLIC,TICKETVANILLA,DEVICE_ID,TEXT,27
PUBLIC,TICKETVANILLA_AUDIT,DEVICE_ID,TEXT,27
PUBLIC,TICKET_DUMP_JUNE_API_DATA,customerDeviceId,TEXT,14
PUBLIC,TRADED_DEVICE_2026,DEVICE_ID,TEXT,1
PUBLIC,TRADED_DEVICE_ALL,DEVICE_ID,TEXT,2
PUBLIC,TRADED_DEVICE_ALL,DEVICE_ID_TYPE,TEXT,3
PUBLIC,TRADED_DEVICE_MUMBAI_SERIAL_NO,SERIAL_NO,TEXT,2
PUBLIC,TRADED_DEVICE_SAKET,DEVICE_ID,TEXT,4
PUBLIC,TRANSACTIONS_AUDIT_DE,DEVICE_ID,TEXT,11
PUBLIC,TRUM_INSTALL_WITH_EVENTS,ROUTER_NAS_ID,NUMBER,6
PUBLIC,T_ACCOUNT,ELIGIBLE_DEVICES,NUMBER,6
PUBLIC,T_ACCOUNT_BACKUP_20250319,ELIGIBLE_DEVICES,NUMBER,11
PUBLIC,T_ACCOUNT_PRE_MIGRATION,ELIGIBLE_DEVICES,NUMBER,11
PUBLIC,T_CONTROLLER,ROUTER_NAS_ID,NUMBER,1
PUBLIC,T_CONTROLLER,ROUTER_WIFI_MAC,TEXT,4
PUBLIC,T_CONTROLLER,DEVICE_TYPE,TEXT,5
PUBLIC,T_CONTROLLER,DEVICE_MAC,TEXT,10
PUBLIC,T_CONTROLLER,ROUTER_LAN_MAC,TEXT,17
PUBLIC,T_CONTROLLER_HIST,ROUTER_NAS_ID,NUMBER,1
PUBLIC,T_CONTROLLER_HIST,ROUTER_WIFI_MAC,TEXT,4
PUBLIC,T_CONTROLLER_HIST,DEVICE_TYPE,TEXT,5
PUBLIC,T_CONTROLLER_HIST,DEVICE_MAC,TEXT,10
PUBLIC,T_CONTROLLER_HIST,ROUTER_LAN_MAC,TEXT,17
PUBLIC,T_DEVICE,DEVICE_ID,TEXT,1
PUBLIC,T_DEVICE,MAC,TEXT,4
PUBLIC,T_DEVICE,SERIAL,TEXT,6
PUBLIC,T_DEVICE,DEVICE_TYPE,TEXT,10
PUBLIC,T_DEVICE_AUDIT,DEVICE_ID,TEXT,4
PUBLIC,T_DEVICE_AUDIT,MAC,TEXT,8
PUBLIC,T_DEVICE_AUDIT,SERIAL,TEXT,10
PUBLIC,T_DEVICE_AUDIT,DEVICE_TYPE,TEXT,13
PUBLIC,T_DEVICE_AUDIT_14_MAY,MAC,TEXT,2
PUBLIC,T_DEVICE_AUDIT_14_MAY,DEVICE_ID,TEXT,9
PUBLIC,T_DEVICE_AUDIT_14_MAY,SERIAL,TEXT,19
PUBLIC,T_DEVICE_AUDIT_14_MAY,DEVICE_TYPE,TEXT,22
PUBLIC,T_DEVICE_AUDIT_HISTORICAL,DEVICE_TYPE,TEXT,8
PUBLIC,T_DEVICE_AUDIT_HISTORICAL,MAC,TEXT,14
PUBLIC,T_DEVICE_AUDIT_HISTORICAL,DEVICE_ID,TEXT,21
PUBLIC,T_DEVICE_AUDIT_HISTORICAL,SERIAL,TEXT,24
PUBLIC,T_DEVICE_AUDIT_LEAD_LAG_LOCATIONS,DEVICE_ID,TEXT,3
PUBLIC,T_DEVICE_AUDIT_LEAD_LAG_LOCATIONS_PRE_MIGRATION,DEVICE_ID,TEXT,3
PUBLIC,T_DEVICE_AUDIT_LEAD_LAG_LOCATIONS_V1,DEVICE_ID,TEXT,3
PUBLIC,T_DEVICE_AUDIT_LEAD_LAG_LOCATIONS_V2,DEVICE_ID,TEXT,3
PUBLIC,T_DEVICE_AUDIT_NEW,MAC,TEXT,2
PUBLIC,T_DEVICE_AUDIT_NEW,DEVICE_ID,TEXT,8
PUBLIC,T_DEVICE_AUDIT_NEW,SERIAL,TEXT,17
PUBLIC,T_DEVICE_AUDIT_NEW,DEVICE_TYPE,TEXT,20
PUBLIC,T_DEVICE_AUDIT_POST_2026_02_26,DEVICE_ID,TEXT,4
PUBLIC,T_DEVICE_AUDIT_POST_2026_02_26,MAC,TEXT,8
PUBLIC,T_DEVICE_AUDIT_POST_2026_02_26,SERIAL,TEXT,10
PUBLIC,T_DEVICE_AUDIT_POST_2026_02_26,DEVICE_TYPE,TEXT,13
PUBLIC,T_DEVICE_AUDIT_PRE_2026_02_26,DEVICE_ID,TEXT,4
PUBLIC,T_DEVICE_AUDIT_PRE_2026_02_26,MAC,TEXT,8
PUBLIC,T_DEVICE_AUDIT_PRE_2026_02_26,SERIAL,TEXT,10
PUBLIC,T_DEVICE_AUDIT_PRE_2026_02_26,DEVICE_TYPE,TEXT,13
PUBLIC,T_DEVICE_AUDIT_PRE_MIGRATION,DEVICE_ID,TEXT,2
PUBLIC,T_DEVICE_AUDIT_PRE_MIGRATION,MAC,TEXT,3
PUBLIC,T_DEVICE_AUDIT_PRE_MIGRATION,SERIAL,TEXT,11
PUBLIC,T_DEVICE_AUDIT_PRE_MIGRATION,DEVICE_TYPE,TEXT,22
PUBLIC,T_DEVICE_BUILD,MAC,TEXT,1
PUBLIC,T_DEVICE_BUILD,DEVICEPASSWORD,TEXT,7
PUBLIC,T_DEVICE_BUILD,DEVICE_TYPE,TEXT,11
PUBLIC,T_DEVICE_BUILD,ROUTER_NAS_ID,NUMBER,17
PUBLIC,T_DEVICE_BUILD,DEVICESTATE,TEXT,21
PUBLIC,T_DEVICE_PRE_MIGRATION,DEVICE_ID,TEXT,2
PUBLIC,T_DEVICE_PRE_MIGRATION,MAC,TEXT,3
PUBLIC,T_DEVICE_PRE_MIGRATION,SERIAL,TEXT,10
PUBLIC,T_DEVICE_PRE_MIGRATION,DEVICE_TYPE,TEXT,26
PUBLIC,T_FIRMWARE,ROUTER_MODEL,TEXT,4
PUBLIC,T_INVENTORY,DEVICE_ID,TEXT,4
PUBLIC,T_INVENTORY,MAC,TEXT,9
PUBLIC,T_INVENTORY,SERIAL,TEXT,11
PUBLIC,T_INVENTORY_AUDIT,DEVICE_ID,TEXT,3
PUBLIC,T_INVENTORY_AUDIT,MAC,TEXT,6
PUBLIC,T_INVENTORY_REQUEST,ROUTER_QUANTITY,NUMBER,8
PUBLIC,T_INVENTORY_REQUEST,APPROVED_ROUTER_QUANTITY,NUMBER,9
PUBLIC,T_INVENTORY_REQUEST,DEVICE_TYPE,TEXT,16
PUBLIC,T_PAYG_MIGRATION_AUDIT,DEVICE_ID,TEXT,6
PUBLIC,T_PLAN_CONFIGURATION,CONCURRENT_DEVICES,NUMBER,10
PUBLIC,T_ROUTER_BANDWIDTH,ID,NUMBER,1
PUBLIC,T_ROUTER_BANDWIDTH,NASID,NUMBER,2
PUBLIC,T_ROUTER_BANDWIDTH,DOWNLOAD_BW,FLOAT,3
PUBLIC,T_ROUTER_BANDWIDTH,UPLOAD_BW,FLOAT,4
PUBLIC,T_ROUTER_BANDWIDTH,OPERATION_ID,NUMBER,5
